CHROM BIN_START 99999 SNP_COUNT
Chr04 34000000 34099999 2932
Chr04 34100000 34199999 2430
Chr04 34200000 34299999 1870
Chr04 34300000 34399999 2459
Chr04 34400000 34499999 2220
Chr04 34500000 34599999 2966
Chr04 34600000 34699999 3240
Chr04 34700000 34799999 2972
Chr04 34800000 34899999 2365
Chr04 34900000 34999999 1526
Chr04 35000000 35099999 2127
Chr04 35100000 35199999 2444
Chr04 35200000 35299999 2271
Chr04 35300000 35399999 2521
Chr04 35400000 35499999 2444
Chr04 35500000 35599999 2194
Chr04 35600000 35699999 3260
Chr04 35700000 35799999 2405
Chr04 35800000 35899999 2496
Chr04 35900000 35999999 2473
Chr04 36000000 36099999 2350
Chr04 36100000 36199999 2151
Chr04 36200000 36299999 2488
Chr04 36300000 36399999 2583
Chr04 36400000 36499999 2613
Chr04 36500000 36599999 2586
Chr04 36600000 36699999 2238
Chr04 36700000 36799999 2418
Chr04 36800000 36899999 2707
Chr04 36900000 36999999 2382
Chr04 37000000 37099999 2213
Chr04 37100000 37199999 1915
Chr04 37200000 37299999 2331
Chr04 37300000 37399999 2313
Chr04 37400000 37499999 1828
Chr04 37500000 37599999 76
Chr05 0 99999 1822
Chr05 100000 199999 2975
Chr05 200000 299999 4038
Chr05 300000 399999 3063
Chr05 400000 499999 3776
Chr05 500000 599999 2935
Chr05 600000 699999 3429
Chr05 700000 799999 3373
Chr05 800000 899999 2980
Chr05 900000 999999 2541
Chr05 1000000 1099999 3119
Chr05 1100000 1199999 2945
Chr05 1200000 1299999 3026
Chr05 1300000 1399999 2697
Chr05 1400000 1499999 2195
Chr05 1500000 1599999 2784
Chr05 1600000 1699999 2387
Chr05 1700000 1799999 2381
Chr05 1800000 1899999 2433
Chr05 1900000 1999999 3445
Chr05 2000000 2099999 3541
Chr05 2100000 2199999 3138
Chr05 2200000 2299999 3309
Chr05 2300000 2399999 3687
Chr05 2400000 2499999 1498
Chr05 2500000 2599999 3141
Chr05 2600000 2699999 3070
Chr05 2700000 2799999 2230
Chr05 2800000 2899999 3618
Chr05 2900000 2999999 4298
Chr05 3000000 3099999 3856
Chr05 3100000 3199999 3426
Chr05 3200000 3299999 3299
Chr05 3300000 3399999 3160
Chr05 3400000 3499999 3210
Chr05 3500000 3599999 3075
Chr05 3600000 3699999 3178
Chr05 3700000 3799999 3283
Chr05 3800000 3899999 2838
Chr05 3900000 3999999 1951
Chr05 4000000 4099999 2430
Chr05 4100000 4199999 3021
Chr05 4200000 4299999 2520
Chr05 4300000 4399999 2951
Chr05 4400000 4499999 2902
Chr05 4500000 4599999 2865
Chr05 4600000 4699999 1729
Chr05 4700000 4799999 993
Chr05 4800000 4899999 3528
Chr05 4900000 4999999 2872
Chr05 5000000 5099999 3008
Chr05 5100000 5199999 3529
Chr05 5200000 5299999 3756
Chr05 5300000 5399999 3068
Chr05 5400000 5499999 2683
Chr05 5500000 5599999 2524
Chr05 5600000 5699999 2346
Chr05 5700000 5799999 1868
Chr05 5800000 5899999 2554
Chr05 5900000 5999999 2378
Chr05 6000000 6099999 1640
Chr05 6100000 6199999 1612
Chr05 6200000 6299999 2161
Chr05 6300000 6399999 2633
Chr05 6400000 6499999 2918
Chr05 6500000 6599999 2182
Chr05 6600000 6699999 3547
Chr05 6700000 6799999 3499
Chr05 6800000 6899999 3661
Chr05 6900000 6999999 3004
Chr05 7000000 7099999 3232
Chr05 7100000 7199999 3519
Chr05 7200000 7299999 2549
Chr05 7300000 7399999 2502
Chr05 7400000 7499999 2879
Chr05 7500000 7599999 2293
Chr05 7600000 7699999 2600
Chr05 7700000 7799999 2907
Chr05 7800000 7899999 2832
Chr05 7900000 7999999 3380
Chr05 8000000 8099999 3452
Chr05 8100000 8199999 2886
Chr05 8200000 8299999 2732
Chr05 8300000 8399999 3131
Chr05 8400000 8499999 2493
Chr05 8500000 8599999 2636
Chr05 8600000 8699999 2212
Chr05 8700000 8799999 2408
Chr05 8800000 8899999 2780
Chr05 8900000 8999999 2354
Chr05 9000000 9099999 2555
Chr05 9100000 9199999 2147
Chr05 9200000 9299999 2634
Chr05 9300000 9399999 2580
Chr05 9400000 9499999 2441
Chr05 9500000 9599999 2461
Chr05 9600000 9699999 2322
Chr05 9700000 9799999 2049
Chr05 9800000 9899999 2972
Chr05 9900000 9999999 3162
Chr05 10000000 10099999 3135
Chr05 10100000 10199999 3176
Chr05 10200000 10299999 3360
Chr05 10300000 10399999 2803
Chr05 10400000 10499999 2995
Chr05 10500000 10599999 2371
Chr05 10600000 10699999 3609
Chr05 10700000 10799999 2572
Chr05 10800000 10899999 2943
Chr05 10900000 10999999 3152
Chr05 11000000 11099999 2785
Chr05 11100000 11199999 2807
Chr05 11200000 11299999 2824
Chr05 11300000 11399999 3253
Chr05 11400000 11499999 3666
Chr05 11500000 11599999 2599
Chr05 11600000 11699999 3212
Chr05 11700000 11799999 2660
Chr05 11800000 11899999 3184
Chr05 11900000 11999999 3207
Chr05 12000000 12099999 2413
Chr05 12100000 12199999 3126
Chr05 12200000 12299999 3553
Chr05 12300000 12399999 2238
Chr05 12400000 12499999 1356
Chr05 12500000 12599999 2129
Chr05 12600000 12699999 1701
Chr05 12700000 12799999 2116
Chr05 12800000 12899999 2278
Chr05 12900000 12999999 2408
Chr05 13000000 13099999 2086
Chr05 13100000 13199999 1448
Chr05 13200000 13299999 2392
Chr05 13300000 13399999 2091
Chr05 13400000 13499999 2616
Chr05 13500000 13599999 2769
Chr05 13600000 13699999 2857
Chr05 13700000 13799999 2134
Chr05 13800000 13899999 2401
Chr05 13900000 13999999 1933
Chr05 14000000 14099999 2598
Chr05 14100000 14199999 2383
Chr05 14200000 14299999 3275
Chr05 14300000 14399999 2732
Chr05 14400000 14499999 3261
Chr05 14500000 14599999 2559
Chr05 14600000 14699999 3033
Chr05 14700000 14799999 3590
Chr05 14800000 14899999 3015
Chr05 14900000 14999999 3583
Chr05 15000000 15099999 3091
Chr05 15100000 15199999 3126
Chr05 15200000 15299999 3812
Chr05 15300000 15399999 3711
Chr05 15400000 15499999 3450
Chr05 15500000 15599999 3575
Chr05 15600000 15699999 3623
Chr05 15700000 15799999 3449
Chr05 15800000 15899999 3575
Chr05 15900000 15999999 2902
Chr05 16000000 16099999 3604
Chr05 16100000 16199999 3310
Chr05 16200000 16299999 2986
Chr05 16300000 16399999 3434
Chr05 16400000 16499999 3467
Chr05 16500000 16599999 3120
Chr05 16600000 16699999 4036
Chr05 16700000 16799999 2969
Chr05 16800000 16899999 3041
Chr05 16900000 16999999 3249
Chr05 17000000 17099999 2990
Chr05 17100000 17199999 3713
Chr05 17200000 17299999 3063
Chr05 17300000 17399999 4023
Chr05 17400000 17499999 3178
Chr05 17500000 17599999 3024
Chr05 17600000 17699999 3150
Chr05 17700000 17799999 4255
Chr05 17800000 17899999 3464
Chr05 17900000 17999999 3629
Chr05 18000000 18099999 3422
Chr05 18100000 18199999 3422
Chr05 18200000 18299999 3484
Chr05 18300000 18399999 3248
Chr05 18400000 18499999 3027
Chr05 18500000 18599999 3416
Chr05 18600000 18699999 1560
Chr05 18700000 18799999 1857
Chr05 18800000 18899999 2712
Chr05 18900000 18999999 2113
Chr05 19000000 19099999 2568
Chr05 19100000 19199999 2585
Chr05 19200000 19299999 3499
Chr05 19300000 19399999 3650
Chr05 19400000 19499999 3704
Chr05 19500000 19599999 3402
Chr05 19600000 19699999 3562
Chr05 19700000 19799999 3068
Chr05 19800000 19899999 3199
Chr05 19900000 19999999 2817
Chr05 20000000 20099999 4079
Chr05 20100000 20199999 3012
Chr05 20200000 20299999 2273
Chr05 20300000 20399999 3496
Chr05 20400000 20499999 2457
Chr05 20500000 20599999 3712
Chr05 20600000 20699999 2862
Chr05 20700000 20799999 3463
Chr05 20800000 20899999 3381
Chr05 20900000 20999999 3600
Chr05 21000000 21099999 3197
Chr05 21100000 21199999 3253
Chr05 21200000 21299999 3767
Chr05 21300000 21399999 3462
Chr05 21400000 21499999 3436
Chr05 21500000 21599999 3451
Chr05 21600000 21699999 2903
Chr05 21700000 21799999 2884
Chr05 21800000 21899999 2364
Chr05 21900000 21999999 2587
Chr05 22000000 22099999 2736
Chr05 22100000 22199999 2624
Chr05 22200000 22299999 2751
Chr05 22300000 22399999 2021
Chr05 22400000 22499999 2372
Chr05 22500000 22599999 2116
Chr05 22600000 22699999 2132
Chr05 22700000 22799999 1846
Chr05 22800000 22899999 2652
Chr05 22900000 22999999 3149
Chr05 23000000 23099999 3608
Chr05 23100000 23199999 3878
Chr05 23200000 23299999 3537
Chr05 23300000 23399999 3615
Chr05 23400000 23499999 4505
Chr05 23500000 23599999 2673
Chr05 23600000 23699999 3705
Chr05 23700000 23799999 3299
Chr05 23800000 23899999 3360
Chr05 23900000 23999999 2629
Chr05 24000000 24099999 2963
Chr05 24100000 24199999 2512
Chr05 24200000 24299999 3300
Chr05 24300000 24399999 4319
Chr05 24400000 24499999 3364
Chr05 24500000 24599999 3429
Chr05 24600000 24699999 3307
Chr05 24700000 24799999 3188
Chr05 24800000 24899999 3806
Chr05 24900000 24999999 4031
Chr05 25000000 25099999 3549
Chr05 25100000 25199999 2623
Chr05 25200000 25299999 3302
Chr05 25300000 25399999 3342
Chr05 25400000 25499999 3917
Chr05 25500000 25599999 3593
Chr05 25600000 25699999 3923
Chr05 25700000 25799999 3735
Chr05 25800000 25899999 3926
Chr05 25900000 25999999 3327
Chr05 26000000 26099999 4279
Chr05 26100000 26199999 3671
Chr05 26200000 26299999 3603
Chr05 26300000 26399999 2127
Chr05 26400000 26499999 3474
Chr05 26500000 26599999 3627
Chr05 26600000 26699999 3421
Chr05 26700000 26799999 2987
Chr05 26800000 26899999 3659
Chr05 26900000 26999999 4580
Chr05 27000000 27099999 3728
Chr05 27100000 27199999 3120
Chr05 27200000 27299999 3089
Chr05 27300000 27399999 3982
Chr05 27400000 27499999 3872
Chr05 27500000 27599999 3817
Chr05 27600000 27699999 3148
Chr05 27700000 27799999 3445
Chr05 27800000 27899999 3564
Chr05 27900000 27999999 3307
Chr05 28000000 28099999 3348
Chr05 28100000 28199999 2953
Chr05 28200000 28299999 2138
Chr05 28300000 28399999 2230
Chr05 28400000 28499999 2477
Chr05 28500000 28599999 3322
Chr05 28600000 28699999 3393
Chr05 28700000 28799999 3537
Chr05 28800000 28899999 3872
Chr05 28900000 28999999 3546
Chr05 29000000 29099999 3751
Chr05 29100000 29199999 3938
Chr05 29200000 29299999 3676
Chr05 29300000 29399999 3829
Chr05 29400000 29499999 3277
Chr05 29500000 29599999 2159
Chr05 29600000 29699999 2161
Chr05 29700000 29799999 3607
Chr05 29800000 29899999 2779
Chr05 29900000 29999999 2063
Chr05 30000000 30099999 3067
Chr05 30100000 30199999 3765
Chr05 30200000 30299999 3658
Chr05 30300000 30399999 3938
Chr05 30400000 30499999 3370
Chr05 30500000 30599999 3546
Chr05 30600000 30699999 3477
Chr05 30700000 30799999 3395
Chr05 30800000 30899999 3288
Chr05 30900000 30999999 3560
Chr05 31000000 31099999 3055
Chr05 31100000 31199999 3236
Chr05 31200000 31299999 3594
Chr05 31300000 31399999 3847
Chr05 31400000 31499999 3375
Chr05 31500000 31599999 4111
Chr05 31600000 31699999 3259
Chr05 31700000 31799999 3334
Chr05 31800000 31899999 3670
Chr05 31900000 31999999 3901
Chr05 32000000 32099999 3356
Chr05 32100000 32199999 2832
Chr05 32200000 32299999 1193
Chr05 32300000 32399999 3509
Chr05 32400000 32499999 3801
Chr05 32500000 32599999 2526
Chr05 32600000 32699999 2263
Chr05 32700000 32799999 2672
Chr05 32800000 32899999 1893
Chr05 32900000 32999999 2656
Chr05 33000000 33099999 1887
Chr05 33100000 33199999 2799
Chr05 33200000 33299999 2161
Chr05 33300000 33399999 2607
Chr05 33400000 33499999 2287
Chr05 33500000 33599999 2295
Chr05 33600000 33699999 2242
Chr05 33700000 33799999 2771
Chr05 33800000 33899999 2306
Chr05 33900000 33999999 1827
Chr05 34000000 34099999 1854
Chr05 34100000 34199999 1761
Chr05 34200000 34299999 1683
Chr05 34300000 34399999 2510
Chr05 34400000 34499999 2813
Chr05 34500000 34599999 2853
Chr05 34600000 34699999 2565
Chr05 34700000 34799999 2942
Chr05 34800000 34899999 2173
Chr05 34900000 34999999 1715
Chr05 35000000 35099999 2081
Chr05 35100000 35199999 1992
Chr05 35200000 35299999 2145
Chr05 35300000 35399999 2283
Chr05 35400000 35499999 2363
Chr05 35500000 35599999 2253
Chr05 35600000 35699999 2129
Chr05 35700000 35799999 2133
Chr05 35800000 35899999 1974
Chr06 0 99999 2830
Chr06 100000 199999 2390
Chr06 200000 299999 2341
Chr06 300000 399999 2517
Chr06 400000 499999 2602
Chr06 500000 599999 2368
Chr06 600000 699999 3684
Chr06 700000 799999 3260
Chr06 800000 899999 3560
Chr06 900000 999999 3072
Chr06 1000000 1099999 3162
Chr06 1100000 1199999 2872
Chr06 1200000 1299999 3558
Chr06 1300000 1399999 4289
Chr06 1400000 1499999 3246
Chr06 1500000 1599999 3519
Chr06 1600000 1699999 3078
Chr06 1700000 1799999 3582
Chr06 1800000 1899999 3470
Chr06 1900000 1999999 3859
Chr06 2000000 2099999 3267
Chr06 2100000 2199999 3309
Chr06 2200000 2299999 3428
Chr06 2300000 2399999 3708
Chr06 2400000 2499999 3366
Chr06 2500000 2599999 3488
Chr06 2600000 2699999 3218
Chr06 2700000 2799999 3703
Chr06 2800000 2899999 3706
Chr06 2900000 2999999 3533
Chr06 3000000 3099999 2978
Chr06 3100000 3199999 3250
Chr06 3200000 3299999 3481
Chr06 3300000 3399999 3601
Chr06 3400000 3499999 3431
Chr06 3500000 3599999 3470
Chr06 3600000 3699999 4094
Chr06 3700000 3799999 3274
Chr06 3800000 3899999 3362
Chr06 3900000 3999999 3484
Chr06 4000000 4099999 3585
Chr06 4100000 4199999 4142
Chr06 4200000 4299999 3118
Chr06 4300000 4399999 3072
Chr06 4400000 4499999 3216
Chr06 4500000 4599999 3172
Chr06 4600000 4699999 3400
Chr06 4700000 4799999 3120
Chr06 4800000 4899999 3604
Chr06 4900000 4999999 3133
Chr06 5000000 5099999 2902
Chr06 5100000 5199999 2337
Chr06 5200000 5299999 3719
Chr06 5300000 5399999 3817
Chr06 5400000 5499999 3374
Chr06 5500000 5599999 3740
Chr06 5600000 5699999 3497
Chr06 5700000 5799999 3304
Chr06 5800000 5899999 3716
Chr06 5900000 5999999 3521
Chr06 6000000 6099999 1638
Chr06 6100000 6199999 1436
Chr06 6200000 6299999 3651
Chr06 6300000 6399999 3543
Chr06 6400000 6499999 2452
Chr06 6500000 6599999 2072
Chr06 6600000 6699999 1911
Chr06 6700000 6799999 2496
Chr06 6800000 6899999 3056
Chr06 6900000 6999999 3540
Chr06 7000000 7099999 2871
Chr06 7100000 7199999 3342
Chr06 7200000 7299999 3561
Chr06 7300000 7399999 2725
Chr06 7400000 7499999 2580
Chr06 7500000 7599999 2432
Chr06 7600000 7699999 2311
Chr06 7700000 7799999 2517
Chr06 7800000 7899999 2185
Chr06 7900000 7999999 2659
Chr06 8000000 8099999 2472
Chr06 8100000 8199999 3693
Chr06 8200000 8299999 3741
Chr06 8300000 8399999 3196
Chr06 8400000 8499999 3805
Chr06 8500000 8599999 3791
Chr06 8600000 8699999 3506
Chr06 8700000 8799999 2947
Chr06 8800000 8899999 2476
Chr06 8900000 8999999 2696
Chr06 9000000 9099999 2163
Chr06 9100000 9199999 2092
Chr06 9200000 9299999 2618
Chr06 9300000 9399999 2430
Chr06 9400000 9499999 2270
Chr06 9500000 9599999 1970
Chr06 9600000 9699999 1861
Chr06 9700000 9799999 2028
Chr06 9800000 9899999 2827
Chr06 9900000 9999999 2924
Chr06 10000000 10099999 3454
Chr06 10100000 10199999 3247
Chr06 10200000 10299999 3310
Chr06 10300000 10399999 2821
Chr06 10400000 10499999 2633
Chr06 10500000 10599999 2943
Chr06 10600000 10699999 3359
Chr06 10700000 10799999 2872
Chr06 10800000 10899999 2168
Chr06 10900000 10999999 2125
Chr06 11000000 11099999 2516
Chr06 11100000 11199999 2250
Chr06 11200000 11299999 2315
Chr06 11300000 11399999 2058
Chr06 11400000 11499999 1983
Chr06 11500000 11599999 2246
Chr06 11600000 11699999 2144
Chr06 11700000 11799999 2179
Chr06 11800000 11899999 2048
Chr06 11900000 11999999 2224
Chr06 12000000 12099999 2223
Chr06 12100000 12199999 3178
Chr06 12200000 12299999 3726
Chr06 12300000 12399999 3851
Chr06 12400000 12499999 3315
Chr06 12500000 12599999 2893
Chr06 12600000 12699999 3688
Chr06 12700000 12799999 4133
Chr06 12800000 12899999 3893
Chr06 12900000 12999999 2997
Chr06 13000000 13099999 3291
Chr06 13100000 13199999 4046
Chr06 13200000 13299999 4040
Chr06 13300000 13399999 3962
Chr06 13400000 13499999 2968
Chr06 13500000 13599999 3460
Chr06 13600000 13699999 3567
Chr06 13700000 13799999 3200
Chr06 13800000 13899999 3886
Chr06 13900000 13999999 3541
Chr06 14000000 14099999 3424
Chr06 14100000 14199999 3934
Chr06 14200000 14299999 3587
Chr06 14300000 14399999 3682
Chr06 14400000 14499999 3797
Chr06 14500000 14599999 3620
Chr06 14600000 14699999 2436
Chr06 14700000 14799999 3173
Chr06 14800000 14899999 2687
Chr06 14900000 14999999 2733
Chr06 15000000 15099999 2404
Chr06 15100000 15199999 2263
Chr06 15200000 15299999 2743
Chr06 15300000 15399999 2293
Chr06 15400000 15499999 2629
Chr06 15500000 15599999 1859
Chr06 15600000 15699999 3357
Chr06 15700000 15799999 3155
Chr06 15800000 15899999 3098
Chr06 15900000 15999999 2573
Chr06 16000000 16099999 3130
Chr06 16100000 16199999 3677
Chr06 16200000 16299999 3333
Chr06 16300000 16399999 3240
Chr06 16400000 16499999 3050
Chr06 16500000 16599999 3811
Chr06 16600000 16699999 3582
Chr06 16700000 16799999 3901
Chr06 16800000 16899999 3058
Chr06 16900000 16999999 2887
Chr06 17000000 17099999 2693
Chr06 17100000 17199999 3292
Chr06 17200000 17299999 2438
Chr06 17300000 17399999 2751
Chr06 17400000 17499999 2702
Chr06 17500000 17599999 2221
Chr06 17600000 17699999 2827
Chr06 17700000 17799999 3050
Chr06 17800000 17899999 2323
Chr06 17900000 17999999 1330
Chr06 18000000 18099999 2439
Chr06 18100000 18199999 1201
Chr06 18200000 18299999 3429
Chr06 18300000 18399999 3345
Chr06 18400000 18499999 3663
Chr06 18500000 18599999 3145
Chr06 18600000 18699999 3288
Chr06 18700000 18799999 3039
Chr06 18800000 18899999 3656
Chr06 18900000 18999999 3062
Chr06 19000000 19099999 2700
Chr06 19100000 19199999 2879
Chr06 19200000 19299999 2172
Chr06 19300000 19399999 2227
Chr06 19400000 19499999 2174
Chr06 19500000 19599999 2059
Chr06 19600000 19699999 2215
Chr06 19700000 19799999 3119
Chr06 19800000 19899999 2850
Chr06 19900000 19999999 3163
Chr06 20000000 20099999 2870
Chr06 20100000 20199999 3001
Chr06 20200000 20299999 2461
Chr06 20300000 20399999 3168
Chr06 20400000 20499999 2940
Chr06 20500000 20599999 3003
Chr06 20600000 20699999 1922
Chr06 20700000 20799999 1795
Chr06 20800000 20899999 2094
Chr06 20900000 20999999 2433
Chr06 21000000 21099999 2752
Chr06 21100000 21199999 2677
Chr06 21200000 21299999 3150
Chr06 21300000 21399999 3488
Chr06 21400000 21499999 3111
Chr06 21500000 21599999 3248
Chr06 21600000 21699999 2574
Chr06 21700000 21799999 2447
Chr06 21800000 21899999 2150
Chr06 21900000 21999999 2174
Chr06 22000000 22099999 2307
Chr06 22100000 22199999 1786
Chr06 22200000 22299999 2714
Chr06 22300000 22399999 2291
Chr06 22400000 22499999 2174
Chr06 22500000 22599999 1982
Chr06 22600000 22699999 2837
Chr06 22700000 22799999 2846
Chr06 22800000 22899999 2877
Chr06 22900000 22999999 1799
Chr06 23000000 23099999 2341
Chr06 23100000 23199999 2676
Chr06 23200000 23299999 3014
Chr06 23300000 23399999 2894
Chr06 23400000 23499999 2738
Chr06 23500000 23599999 2450
Chr06 23600000 23699999 1836
Chr06 23700000 23799999 1918
Chr06 23800000 23899999 1743
Chr06 23900000 23999999 2196
Chr06 24000000 24099999 2422
Chr06 24100000 24199999 2143
Chr06 24200000 24299999 1917
Chr06 24300000 24399999 2118
Chr06 24400000 24499999 2293
Chr06 24500000 24599999 1814
Chr06 24600000 24699999 2568
Chr06 24700000 24799999 2098
Chr06 24800000 24899999 2401
Chr06 24900000 24999999 2837
Chr06 25000000 25099999 2849
Chr06 25100000 25199999 3186
Chr06 25200000 25299999 2629
Chr06 25300000 25399999 2764
Chr06 25400000 25499999 2628
Chr06 25500000 25599999 2324
Chr06 25600000 25699999 3165
Chr06 25700000 25799999 2439
Chr06 25800000 25899999 2348
Chr06 25900000 25999999 2790
Chr06 26000000 26099999 2430
Chr06 26100000 26199999 2751
Chr06 26200000 26299999 2593
Chr06 26300000 26399999 2418
Chr06 26400000 26499999 2366
Chr06 26500000 26599999 2263
Chr06 26600000 26699999 1978
Chr06 26700000 26799999 2267
Chr06 26800000 26899999 2217
Chr06 26900000 26999999 2115
Chr06 27000000 27099999 2775
Chr06 27100000 27199999 2216
Chr06 27200000 27299999 2774
Chr06 27300000 27399999 2666
Chr06 27400000 27499999 2421
Chr06 27500000 27599999 2332
Chr06 27600000 27699999 2115
Chr06 27700000 27799999 2256
Chr06 27800000 27899999 2706
Chr06 27900000 27999999 1227
Chr06 28000000 28099999 1436
Chr06 28100000 28199999 1332
Chr06 28200000 28299999 1396
Chr06 28300000 28399999 1664
Chr06 28400000 28499999 2198
Chr06 28500000 28599999 1547
Chr06 28600000 28699999 2262
Chr06 28700000 28799999 2553
Chr06 28800000 28899999 1992
Chr06 28900000 28999999 1609
Chr06 29000000 29099999 1973
Chr06 29100000 29199999 1873
Chr06 29200000 29299999 1903
Chr06 29300000 29399999 2619
Chr06 29400000 29499999 2933
Chr06 29500000 29599999 1785
Chr06 29600000 29699999 2214
Chr06 29700000 29799999 2755
Chr06 29800000 29899999 2258
Chr06 29900000 29999999 2546
Chr06 30000000 30099999 2270
Chr06 30100000 30199999 1242
Chr06 30200000 30299999 1860
Chr06 30300000 30399999 2473
Chr06 30400000 30499999 2527
Chr06 30500000 30599999 2396
Chr06 30600000 30699999 2143
Chr06 30700000 30799999 1664
Chr06 30800000 30899999 2139
Chr06 30900000 30999999 2196
Chr06 31000000 31099999 2761
Chr06 31100000 31199999 2738
Chr06 31200000 31299999 2695
Chr06 31300000 31399999 2516
Chr06 31400000 31499999 2407
Chr06 31500000 31599999 2615
Chr06 31600000 31699999 2841
Chr06 31700000 31799999 2456
Chr06 31800000 31899999 2762
Chr06 31900000 31999999 2675
Chr06 32000000 32099999 2684
Chr06 32100000 32199999 2195
Chr06 32200000 32299999 2610
Chr06 32300000 32399999 2055
Chr06 32400000 32499999 2036
Chr06 32500000 32599999 1991
Chr06 32600000 32699999 2547
Chr06 32700000 32799999 2886
Chr06 32800000 32899999 2013
Chr06 32900000 32999999 2145
Chr06 33000000 33099999 1429
Chr06 33100000 33199999 2444
Chr06 33200000 33299999 2276
Chr06 33300000 33399999 1902
Chr06 33400000 33499999 1974
Chr06 33500000 33599999 1767
Chr07 0 99999 2321
Chr07 100000 199999 2943
Chr07 200000 299999 3483
Chr07 300000 399999 3594
Chr07 400000 499999 3334
Chr07 500000 599999 2976
Chr07 600000 699999 3856
Chr07 700000 799999 3221
Chr07 800000 899999 3190
Chr07 900000 999999 3187
Chr07 1000000 1099999 3384
Chr07 1100000 1199999 3958
Chr07 1200000 1299999 4395
Chr07 1300000 1399999 3559
Chr07 1400000 1499999 2878
Chr07 1500000 1599999 2633
Chr07 1600000 1699999 1536
Chr07 1700000 1799999 2064
Chr07 1800000 1899999 2339
Chr07 1900000 1999999 3762
Chr07 2000000 2099999 3229
Chr07 2100000 2199999 2992
Chr07 2200000 2299999 3728
Chr07 2300000 2399999 3593
Chr07 2400000 2499999 4629
Chr07 2500000 2599999 3987
Chr07 2600000 2699999 4082
Chr07 2700000 2799999 3449
Chr07 2800000 2899999 3870
Chr07 2900000 2999999 3741
Chr07 3000000 3099999 2581
Chr07 3100000 3199999 2691
Chr07 3200000 3299999 2210
Chr07 3300000 3399999 2078
Chr07 3400000 3499999 1851
Chr07 3500000 3599999 2858
Chr07 3600000 3699999 1905
Chr07 3700000 3799999 2150
Chr07 3800000 3899999 2375
Chr07 3900000 3999999 2255
Chr07 4000000 4099999 2221
Chr07 4100000 4199999 2863
Chr07 4200000 4299999 2901
Chr07 4300000 4399999 2533
Chr07 4400000 4499999 2520
Chr07 4500000 4599999 3442
Chr07 4600000 4699999 3799
Chr07 4700000 4799999 3387
Chr07 4800000 4899999 3686
Chr07 4900000 4999999 3261
Chr07 5000000 5099999 3331
Chr07 5100000 5199999 3377
Chr07 5200000 5299999 3572
Chr07 5300000 5399999 3519
Chr07 5400000 5499999 1839
Chr07 5500000 5599999 2257
Chr07 5600000 5699999 3961
Chr07 5700000 5799999 3665
Chr07 5800000 5899999 4154
Chr07 5900000 5999999 3780
Chr07 6000000 6099999 4000
Chr07 6100000 6199999 3674
Chr07 6200000 6299999 3982
Chr07 6300000 6399999 3069
Chr07 6400000 6499999 2909
Chr07 6500000 6599999 3485
Chr07 6600000 6699999 3363
Chr07 6700000 6799999 3634
Chr07 6800000 6899999 3402
Chr07 6900000 6999999 3454
Chr07 7000000 7099999 3324
Chr07 7100000 7199999 3955
Chr07 7200000 7299999 2704
Chr07 7300000 7399999 3222
Chr07 7400000 7499999 2768
Chr07 7500000 7599999 3803
Chr07 7600000 7699999 4006
Chr07 7700000 7799999 3441
Chr07 7800000 7899999 4144
Chr07 7900000 7999999 2906
Chr07 8000000 8099999 3109
Chr07 8100000 8199999 3590
Chr07 8200000 8299999 4220
Chr07 8300000 8399999 3796
Chr07 8400000 8499999 3212
Chr07 8500000 8599999 2296
Chr07 8600000 8699999 2851
Chr07 8700000 8799999 2417
Chr07 8800000 8899999 1811
Chr07 8900000 8999999 2907
Chr07 9000000 9099999 2673
Chr07 9100000 9199999 2082
Chr07 9200000 9299999 3549
Chr07 9300000 9399999 3933
Chr07 9400000 9499999 3725
Chr07 9500000 9599999 3477
Chr07 9600000 9699999 3699
Chr07 9700000 9799999 3136
Chr07 9800000 9899999 3504
Chr07 9900000 9999999 3912
Chr07 10000000 10099999 3309
Chr07 10100000 10199999 3976
Chr07 10200000 10299999 2954
Chr07 10300000 10399999 2806
Chr07 10400000 10499999 2894
Chr07 10500000 10599999 1948
Chr07 10600000 10699999 3217
Chr07 10700000 10799999 3345
Chr07 10800000 10899999 3739
Chr07 10900000 10999999 2673
Chr07 11000000 11099999 3058
Chr07 11100000 11199999 3093
Chr07 11200000 11299999 3829
Chr07 11300000 11399999 3586
Chr07 11400000 11499999 3096
Chr07 11500000 11599999 3947
Chr07 11600000 11699999 3257
Chr07 11700000 11799999 3790
Chr07 11800000 11899999 3264
Chr07 11900000 11999999 3855
Chr07 12000000 12099999 3347
Chr07 12100000 12199999 3491
Chr07 12200000 12299999 4006
Chr07 12300000 12399999 3835
Chr07 12400000 12499999 3498
Chr07 12500000 12599999 4065
Chr07 12600000 12699999 3086
Chr07 12700000 12799999 2967
Chr07 12800000 12899999 3326
Chr07 12900000 12999999 3211
Chr07 13000000 13099999 3635
Chr07 13100000 13199999 1972
Chr07 13200000 13299999 2658
Chr07 13300000 13399999 3182
Chr07 13400000 13499999 3410
Chr07 13500000 13599999 3490
Chr07 13600000 13699999 3439
Chr07 13700000 13799999 2698
Chr07 13800000 13899999 2505
Chr07 13900000 13999999 2329
Chr07 14000000 14099999 2852
Chr07 14100000 14199999 2595
Chr07 14200000 14299999 3490
Chr07 14300000 14399999 3001
Chr07 14400000 14499999 3017
Chr07 14500000 14599999 3480
