CHROM BIN_START 99999 SNP_COUNT
Chr04 22800000 22899999 30735
Chr04 22900000 22999999 31625
Chr04 23000000 23099999 27498
Chr04 23100000 23199999 30209
Chr04 23200000 23299999 26104
Chr04 23300000 23399999 25815
Chr04 23400000 23499999 27063
Chr04 23500000 23599999 24800
Chr04 23600000 23699999 27125
Chr04 23700000 23799999 27575
Chr04 23800000 23899999 23639
Chr04 23900000 23999999 21061
Chr04 24000000 24099999 18024
Chr04 24100000 24199999 21647
Chr04 24200000 24299999 20364
Chr04 24300000 24399999 21448
Chr04 24400000 24499999 21295
Chr04 24500000 24599999 25112
Chr04 24600000 24699999 24839
Chr04 24700000 24799999 26412
Chr04 24800000 24899999 22611
Chr04 24900000 24999999 24066
Chr04 25000000 25099999 20340
Chr04 25100000 25199999 18024
Chr04 25200000 25299999 19331
Chr04 25300000 25399999 25558
Chr04 25400000 25499999 19390
Chr04 25500000 25599999 21368
Chr04 25600000 25699999 19893
Chr04 25700000 25799999 20662
Chr04 25800000 25899999 22141
Chr04 25900000 25999999 24843
Chr04 26000000 26099999 23204
Chr04 26100000 26199999 26819
Chr04 26200000 26299999 26711
Chr04 26300000 26399999 23961
Chr04 26400000 26499999 26849
Chr04 26500000 26599999 23875
Chr04 26600000 26699999 28814
Chr04 26700000 26799999 26961
Chr04 26800000 26899999 21816
Chr04 26900000 26999999 23002
Chr04 27000000 27099999 25068
Chr04 27100000 27199999 23870
Chr04 27200000 27299999 23898
Chr04 27300000 27399999 25658
Chr04 27400000 27499999 27127
Chr04 27500000 27599999 27337
Chr04 27600000 27699999 29183
Chr04 27700000 27799999 25268
Chr04 27800000 27899999 26707
Chr04 27900000 27999999 25765
Chr04 28000000 28099999 27224
Chr04 28100000 28199999 23715
Chr04 28200000 28299999 28115
Chr04 28300000 28399999 28544
Chr04 28400000 28499999 22781
Chr04 28500000 28599999 24773
Chr04 28600000 28699999 25375
Chr04 28700000 28799999 29312
Chr04 28800000 28899999 26280
Chr04 28900000 28999999 23283
Chr04 29000000 29099999 24742
Chr04 29100000 29199999 26787
Chr04 29200000 29299999 23218
Chr04 29300000 29399999 28122
Chr04 29400000 29499999 27452
Chr04 29500000 29599999 18554
Chr04 29600000 29699999 21753
Chr04 29700000 29799999 23785
Chr04 29800000 29899999 24412
Chr04 29900000 29999999 20165
Chr04 30000000 30099999 14687
Chr04 30100000 30199999 24303
Chr04 30200000 30299999 24843
Chr04 30300000 30399999 28207
Chr04 30400000 30499999 27902
Chr04 30500000 30599999 22744
Chr04 30600000 30699999 23149
Chr04 30700000 30799999 20717
Chr04 30800000 30899999 22954
Chr04 30900000 30999999 27322
Chr04 31000000 31099999 28809
Chr04 31100000 31199999 29583
Chr04 31200000 31299999 25988
Chr04 31300000 31399999 26733
Chr04 31400000 31499999 21662
Chr04 31500000 31599999 22759
Chr04 31600000 31699999 25240
Chr04 31700000 31799999 21343
Chr04 31800000 31899999 21469
Chr04 31900000 31999999 21629
Chr04 32000000 32099999 20304
Chr04 32100000 32199999 24083
Chr04 32200000 32299999 19229
Chr04 32300000 32399999 14204
Chr04 32400000 32499999 24741
Chr04 32500000 32599999 25334
Chr04 32600000 32699999 21750
Chr04 32700000 32799999 22319
Chr04 32800000 32899999 19753
Chr04 32900000 32999999 18708
Chr04 33000000 33099999 22620
Chr04 33100000 33199999 18793
Chr04 33200000 33299999 19620
Chr04 33300000 33399999 26957
Chr04 33400000 33499999 27071
Chr04 33500000 33599999 24013
Chr04 33600000 33699999 22263
Chr04 33700000 33799999 27234
Chr04 33800000 33899999 21797
Chr04 33900000 33999999 21773
Chr04 34000000 34099999 24083
Chr04 34100000 34199999 16977
Chr04 34200000 34299999 15379
Chr04 34300000 34399999 18880
Chr04 34400000 34499999 18629
Chr04 34500000 34599999 20336
Chr04 34600000 34699999 27263
Chr04 34700000 34799999 23378
Chr04 34800000 34899999 20773
Chr04 34900000 34999999 12769
Chr04 35000000 35099999 17992
Chr04 35100000 35199999 19316
Chr04 35200000 35299999 22684
Chr04 35300000 35399999 20648
Chr04 35400000 35499999 19873
Chr04 35500000 35599999 21470
Chr04 35600000 35699999 22022
Chr04 35700000 35799999 20005
Chr04 35800000 35899999 22667
Chr04 35900000 35999999 19176
Chr04 36000000 36099999 22380
Chr04 36100000 36199999 25082
Chr04 36200000 36299999 24066
Chr04 36300000 36399999 22881
Chr04 36400000 36499999 27568
Chr04 36500000 36599999 25089
Chr04 36600000 36699999 21374
Chr04 36700000 36799999 22230
Chr04 36800000 36899999 23131
Chr04 36900000 36999999 25393
Chr04 37000000 37099999 26713
Chr04 37100000 37199999 16444
Chr04 37200000 37299999 19207
Chr04 37300000 37399999 14919
Chr04 37400000 37499999 12539
Chr04 37500000 37599999 207
Chr05 0 99999 16732
Chr05 100000 199999 22386
Chr05 200000 299999 22705
Chr05 300000 399999 24256
Chr05 400000 499999 24026
Chr05 500000 599999 22660
Chr05 600000 699999 23327
Chr05 700000 799999 22753
Chr05 800000 899999 23043
Chr05 900000 999999 16768
Chr05 1000000 1099999 22538
Chr05 1100000 1199999 22143
Chr05 1200000 1299999 20407
Chr05 1300000 1399999 24901
Chr05 1400000 1499999 18353
Chr05 1500000 1599999 21602
Chr05 1600000 1699999 17377
Chr05 1700000 1799999 17629
Chr05 1800000 1899999 19125
Chr05 1900000 1999999 23359
Chr05 2000000 2099999 26626
Chr05 2100000 2199999 27807
Chr05 2200000 2299999 26479
Chr05 2300000 2399999 23188
Chr05 2400000 2499999 12653
Chr05 2500000 2599999 20828
Chr05 2600000 2699999 21453
Chr05 2700000 2799999 14646
Chr05 2800000 2899999 26640
Chr05 2900000 2999999 28887
Chr05 3000000 3099999 25849
Chr05 3100000 3199999 25520
Chr05 3200000 3299999 22525
Chr05 3300000 3399999 26143
Chr05 3400000 3499999 26399
Chr05 3500000 3599999 24329
Chr05 3600000 3699999 25171
Chr05 3700000 3799999 25356
Chr05 3800000 3899999 19474
Chr05 3900000 3999999 14506
Chr05 4000000 4099999 19381
Chr05 4100000 4199999 21521
Chr05 4200000 4299999 19927
Chr05 4300000 4399999 21611
Chr05 4400000 4499999 22701
Chr05 4500000 4599999 22868
Chr05 4600000 4699999 16444
Chr05 4700000 4799999 9316
Chr05 4800000 4899999 26058
Chr05 4900000 4999999 23564
Chr05 5000000 5099999 26154
Chr05 5100000 5199999 28505
Chr05 5200000 5299999 26943
Chr05 5300000 5399999 24064
Chr05 5400000 5499999 27613
Chr05 5500000 5599999 20258
Chr05 5600000 5699999 22409
Chr05 5700000 5799999 15842
Chr05 5800000 5899999 23161
Chr05 5900000 5999999 19550
Chr05 6000000 6099999 14990
Chr05 6100000 6199999 14107
Chr05 6200000 6299999 18023
Chr05 6300000 6399999 21994
Chr05 6400000 6499999 24757
Chr05 6500000 6599999 22997
Chr05 6600000 6699999 25689
Chr05 6700000 6799999 26894
Chr05 6800000 6899999 24835
Chr05 6900000 6999999 22942
Chr05 7000000 7099999 23640
Chr05 7100000 7199999 27907
Chr05 7200000 7299999 22487
Chr05 7300000 7399999 25622
Chr05 7400000 7499999 21719
Chr05 7500000 7599999 20569
Chr05 7600000 7699999 20607
Chr05 7700000 7799999 22267
Chr05 7800000 7899999 23060
Chr05 7900000 7999999 27404
Chr05 8000000 8099999 28213
Chr05 8100000 8199999 26276
Chr05 8200000 8299999 24950
Chr05 8300000 8399999 27413
Chr05 8400000 8499999 25762
Chr05 8500000 8599999 22467
Chr05 8600000 8699999 21713
Chr05 8700000 8799999 21150
Chr05 8800000 8899999 22249
Chr05 8900000 8999999 19268
Chr05 9000000 9099999 21823
Chr05 9100000 9199999 23050
Chr05 9200000 9299999 20595
Chr05 9300000 9399999 23584
Chr05 9400000 9499999 22211
Chr05 9500000 9599999 18926
Chr05 9600000 9699999 20108
Chr05 9700000 9799999 19938
Chr05 9800000 9899999 24311
Chr05 9900000 9999999 30237
Chr05 10000000 10099999 27778
Chr05 10100000 10199999 29316
Chr05 10200000 10299999 28653
Chr05 10300000 10399999 26931
Chr05 10400000 10499999 23267
Chr05 10500000 10599999 20872
Chr05 10600000 10699999 26513
Chr05 10700000 10799999 24129
Chr05 10800000 10899999 24286
Chr05 10900000 10999999 26233
Chr05 11000000 11099999 24311
Chr05 11100000 11199999 26838
Chr05 11200000 11299999 23450
Chr05 11300000 11399999 22298
Chr05 11400000 11499999 20149
Chr05 11500000 11599999 23359
Chr05 11600000 11699999 22069
Chr05 11700000 11799999 22012
Chr05 11800000 11899999 21570
Chr05 11900000 11999999 27099
Chr05 12000000 12099999 21429
Chr05 12100000 12199999 27141
Chr05 12200000 12299999 25150
Chr05 12300000 12399999 23887
Chr05 12400000 12499999 16175
Chr05 12500000 12599999 24499
Chr05 12600000 12699999 18947
Chr05 12700000 12799999 21402
Chr05 12800000 12899999 21298
Chr05 12900000 12999999 22444
Chr05 13000000 13099999 22238
Chr05 13100000 13199999 14841
Chr05 13200000 13299999 25976
Chr05 13300000 13399999 21203
Chr05 13400000 13499999 22721
Chr05 13500000 13599999 21161
Chr05 13600000 13699999 22965
Chr05 13700000 13799999 17487
Chr05 13800000 13899999 18594
Chr05 13900000 13999999 16861
Chr05 14000000 14099999 27847
Chr05 14100000 14199999 21988
Chr05 14200000 14299999 28861
Chr05 14300000 14399999 25965
Chr05 14400000 14499999 31288
Chr05 14500000 14599999 29687
Chr05 14600000 14699999 26126
Chr05 14700000 14799999 29840
Chr05 14800000 14899999 29890
Chr05 14900000 14999999 26254
Chr05 15000000 15099999 27140
Chr05 15100000 15199999 26644
Chr05 15200000 15299999 29783
Chr05 15300000 15399999 27683
Chr05 15400000 15499999 30298
Chr05 15500000 15599999 24684
Chr05 15600000 15699999 28582
Chr05 15700000 15799999 30093
Chr05 15800000 15899999 22935
Chr05 15900000 15999999 24278
Chr05 16000000 16099999 29101
Chr05 16100000 16199999 24197
Chr05 16200000 16299999 23040
Chr05 16300000 16399999 29054
Chr05 16400000 16499999 26636
Chr05 16500000 16599999 26776
Chr05 16600000 16699999 27513
Chr05 16700000 16799999 24737
Chr05 16800000 16899999 27593
Chr05 16900000 16999999 26382
Chr05 17000000 17099999 27329
Chr05 17100000 17199999 27569
Chr05 17200000 17299999 25024
Chr05 17300000 17399999 25191
Chr05 17400000 17499999 22375
Chr05 17500000 17599999 24095
Chr05 17600000 17699999 23087
Chr05 17700000 17799999 26553
Chr05 17800000 17899999 26930
Chr05 17900000 17999999 24220
Chr05 18000000 18099999 24571
Chr05 18100000 18199999 28963
Chr05 18200000 18299999 25835
Chr05 18300000 18399999 26827
Chr05 18400000 18499999 26413
Chr05 18500000 18599999 26348
Chr05 18600000 18699999 14953
Chr05 18700000 18799999 19994
Chr05 18800000 18899999 23883
Chr05 18900000 18999999 23088
Chr05 19000000 19099999 22902
Chr05 19100000 19199999 25467
Chr05 19200000 19299999 25257
Chr05 19300000 19399999 26624
Chr05 19400000 19499999 26113
Chr05 19500000 19599999 24258
Chr05 19600000 19699999 25917
Chr05 19700000 19799999 26217
Chr05 19800000 19899999 26340
Chr05 19900000 19999999 25106
Chr05 20000000 20099999 27884
Chr05 20100000 20199999 23646
Chr05 20200000 20299999 16915
Chr05 20300000 20399999 24249
Chr05 20400000 20499999 18286
Chr05 20500000 20599999 28359
Chr05 20600000 20699999 24068
Chr05 20700000 20799999 26061
Chr05 20800000 20899999 27657
Chr05 20900000 20999999 25308
Chr05 21000000 21099999 24614
Chr05 21100000 21199999 25928
Chr05 21200000 21299999 25768
Chr05 21300000 21399999 24763
Chr05 21400000 21499999 24532
Chr05 21500000 21599999 25770
Chr05 21600000 21699999 23970
Chr05 21700000 21799999 22627
Chr05 21800000 21899999 23619
Chr05 21900000 21999999 23673
Chr05 22000000 22099999 21759
Chr05 22100000 22199999 18631
Chr05 22200000 22299999 17149
Chr05 22300000 22399999 13548
Chr05 22400000 22499999 15320
Chr05 22500000 22599999 17625
Chr05 22600000 22699999 21660
Chr05 22700000 22799999 18262
Chr05 22800000 22899999 17635
Chr05 22900000 22999999 20346
Chr05 23000000 23099999 22563
Chr05 23100000 23199999 22437
Chr05 23200000 23299999 21609
Chr05 23300000 23399999 21451
Chr05 23400000 23499999 24410
Chr05 23500000 23599999 22093
Chr05 23600000 23699999 23374
Chr05 23700000 23799999 21409
Chr05 23800000 23899999 21855
Chr05 23900000 23999999 18781
Chr05 24000000 24099999 21814
Chr05 24100000 24199999 16880
Chr05 24200000 24299999 21251
Chr05 24300000 24399999 23523
Chr05 24400000 24499999 22463
Chr05 24500000 24599999 22129
Chr05 24600000 24699999 21782
Chr05 24700000 24799999 21477
Chr05 24800000 24899999 23304
Chr05 24900000 24999999 21565
Chr05 25000000 25099999 22471
Chr05 25100000 25199999 19307
Chr05 25200000 25299999 21217
Chr05 25300000 25399999 20813
Chr05 25400000 25499999 23760
Chr05 25500000 25599999 23404
Chr05 25600000 25699999 22627
Chr05 25700000 25799999 22282
Chr05 25800000 25899999 22732
Chr05 25900000 25999999 20899
Chr05 26000000 26099999 24328
Chr05 26100000 26199999 22992
Chr05 26200000 26299999 25792
Chr05 26300000 26399999 14892
Chr05 26400000 26499999 24112
Chr05 26500000 26599999 25918
Chr05 26600000 26699999 23384
Chr05 26700000 26799999 23078
Chr05 26800000 26899999 23556
Chr05 26900000 26999999 25329
Chr05 27000000 27099999 23584
Chr05 27100000 27199999 22596
Chr05 27200000 27299999 21863
Chr05 27300000 27399999 22843
Chr05 27400000 27499999 24665
Chr05 27500000 27599999 25938
Chr05 27600000 27699999 21960
Chr05 27700000 27799999 22065
Chr05 27800000 27899999 20816
Chr05 27900000 27999999 22125
Chr05 28000000 28099999 21776
Chr05 28100000 28199999 21653
Chr05 28200000 28299999 16357
Chr05 28300000 28399999 15663
Chr05 28400000 28499999 18504
Chr05 28500000 28599999 21379
Chr05 28600000 28699999 23722
Chr05 28700000 28799999 21533
Chr05 28800000 28899999 22757
Chr05 28900000 28999999 22543
Chr05 29000000 29099999 23823
Chr05 29100000 29199999 24727
Chr05 29200000 29299999 21681
Chr05 29300000 29399999 23662
Chr05 29400000 29499999 25840
Chr05 29500000 29599999 16295
Chr05 29600000 29699999 14915
Chr05 29700000 29799999 24010
Chr05 29800000 29899999 19379
Chr05 29900000 29999999 14803
Chr05 30000000 30099999 21317
Chr05 30100000 30199999 24312
Chr05 30200000 30299999 24295
Chr05 30300000 30399999 24897
Chr05 30400000 30499999 25388
Chr05 30500000 30599999 23993
Chr05 30600000 30699999 23342
Chr05 30700000 30799999 22352
Chr05 30800000 30899999 21882
Chr05 30900000 30999999 22520
Chr05 31000000 31099999 25208
Chr05 31100000 31199999 23420
Chr05 31200000 31299999 23291
Chr05 31300000 31399999 22819
Chr05 31400000 31499999 20752
Chr05 31500000 31599999 25597
Chr05 31600000 31699999 26586
Chr05 31700000 31799999 23074
Chr05 31800000 31899999 24813
Chr05 31900000 31999999 23217
Chr05 32000000 32099999 24339
Chr05 32100000 32199999 19995
Chr05 32200000 32299999 8301
Chr05 32300000 32399999 23899
Chr05 32400000 32499999 25389
Chr05 32500000 32599999 20629
Chr05 32600000 32699999 19535
Chr05 32700000 32799999 20029
Chr05 32800000 32899999 19204
Chr05 32900000 32999999 20432
Chr05 33000000 33099999 18292
Chr05 33100000 33199999 21892
Chr05 33200000 33299999 18571
Chr05 33300000 33399999 22564
Chr05 33400000 33499999 22083
Chr05 33500000 33599999 23791
Chr05 33600000 33699999 23667
Chr05 33700000 33799999 22074
Chr05 33800000 33899999 18774
Chr05 33900000 33999999 19191
Chr05 34000000 34099999 19958
Chr05 34100000 34199999 19006
Chr05 34200000 34299999 17269
Chr05 34300000 34399999 23525
Chr05 34400000 34499999 23355
Chr05 34500000 34599999 22521
Chr05 34600000 34699999 24198
Chr05 34700000 34799999 23427
Chr05 34800000 34899999 17049
Chr05 34900000 34999999 14244
Chr05 35000000 35099999 17727
Chr05 35100000 35199999 16214
Chr05 35200000 35299999 17795
Chr05 35300000 35399999 19076
Chr05 35400000 35499999 17332
Chr05 35500000 35599999 15128
Chr05 35600000 35699999 14757
Chr05 35700000 35799999 16063
Chr05 35800000 35899999 13409
Chr06 0 99999 24947
Chr06 100000 199999 19614
Chr06 200000 299999 19512
Chr06 300000 399999 19205
Chr06 400000 499999 23361
Chr06 500000 599999 21348
Chr06 600000 699999 24267
Chr06 700000 799999 23732
Chr06 800000 899999 26745
Chr06 900000 999999 25685
Chr06 1000000 1099999 23255
Chr06 1100000 1199999 22752
Chr06 1200000 1299999 25086
Chr06 1300000 1399999 28337
Chr06 1400000 1499999 24437
Chr06 1500000 1599999 23496
Chr06 1600000 1699999 22846
Chr06 1700000 1799999 24489
Chr06 1800000 1899999 23532
Chr06 1900000 1999999 27483
Chr06 2000000 2099999 23914
Chr06 2100000 2199999 22907
Chr06 2200000 2299999 25805
Chr06 2300000 2399999 25558
Chr06 2400000 2499999 25903
Chr06 2500000 2599999 25666
Chr06 2600000 2699999 23581
Chr06 2700000 2799999 25389
Chr06 2800000 2899999 24813
Chr06 2900000 2999999 23283
Chr06 3000000 3099999 20631
Chr06 3100000 3199999 24432
Chr06 3200000 3299999 21970
Chr06 3300000 3399999 21776
Chr06 3400000 3499999 22463
Chr06 3500000 3599999 22114
Chr06 3600000 3699999 24707
Chr06 3700000 3799999 23618
Chr06 3800000 3899999 23468
Chr06 3900000 3999999 23699
Chr06 4000000 4099999 24599
Chr06 4100000 4199999 23878
Chr06 4200000 4299999 21152
Chr06 4300000 4399999 19752
Chr06 4400000 4499999 22224
Chr06 4500000 4599999 20330
Chr06 4600000 4699999 21865
Chr06 4700000 4799999 21144
Chr06 4800000 4899999 24178
Chr06 4900000 4999999 23273
Chr06 5000000 5099999 20675
Chr06 5100000 5199999 16076
Chr06 5200000 5299999 21045
Chr06 5300000 5399999 25472
Chr06 5400000 5499999 21674
Chr06 5500000 5599999 23176
Chr06 5600000 5699999 25368
Chr06 5700000 5799999 22697
Chr06 5800000 5899999 23592
Chr06 5900000 5999999 22621
Chr06 6000000 6099999 12872
Chr06 6100000 6199999 12265
Chr06 6200000 6299999 22545
Chr06 6300000 6399999 25763
Chr06 6400000 6499999 22546
Chr06 6500000 6599999 14854
Chr06 6600000 6699999 14330
Chr06 6700000 6799999 16967
Chr06 6800000 6899999 19054
Chr06 6900000 6999999 21698
Chr06 7000000 7099999 19176
Chr06 7100000 7199999 21013
Chr06 7200000 7299999 21897
Chr06 7300000 7399999 20864
Chr06 7400000 7499999 18541
Chr06 7500000 7599999 16152
Chr06 7600000 7699999 16665
Chr06 7700000 7799999 17787
Chr06 7800000 7899999 16900
Chr06 7900000 7999999 18171
Chr06 8000000 8099999 18228
Chr06 8100000 8199999 22139
Chr06 8200000 8299999 23132
Chr06 8300000 8399999 23653
Chr06 8400000 8499999 23097
Chr06 8500000 8599999 23671
Chr06 8600000 8699999 24337
Chr06 8700000 8799999 22142
Chr06 8800000 8899999 18293
Chr06 8900000 8999999 17660
Chr06 9000000 9099999 15180
Chr06 9100000 9199999 15785
Chr06 9200000 9299999 18632
Chr06 9300000 9399999 17424
Chr06 9400000 9499999 15441
Chr06 9500000 9599999 13716
Chr06 9600000 9699999 14627
Chr06 9700000 9799999 18298
Chr06 9800000 9899999 19200
Chr06 9900000 9999999 20089
Chr06 10000000 10099999 20832
Chr06 10100000 10199999 21713
Chr06 10200000 10299999 20258
Chr06 10300000 10399999 19586
Chr06 10400000 10499999 21640
Chr06 10500000 10599999 20438
Chr06 10600000 10699999 21697
Chr06 10700000 10799999 19509
Chr06 10800000 10899999 15374
Chr06 10900000 10999999 16485
Chr06 11000000 11099999 16788
Chr06 11100000 11199999 17500
Chr06 11200000 11299999 16425
Chr06 11300000 11399999 15192
Chr06 11400000 11499999 14876
Chr06 11500000 11599999 15960
Chr06 11600000 11699999 16177
Chr06 11700000 11799999 16814
Chr06 11800000 11899999 20587
Chr06 11900000 11999999 19789
Chr06 12000000 12099999 19329
Chr06 12100000 12199999 21352
Chr06 12200000 12299999 25540
Chr06 12300000 12399999 24348
Chr06 12400000 12499999 23791
Chr06 12500000 12599999 22489
Chr06 12600000 12699999 26853
Chr06 12700000 12799999 28954
Chr06 12800000 12899999 26212
Chr06 12900000 12999999 27439
Chr06 13000000 13099999 29710
Chr06 13100000 13199999 25607
Chr06 13200000 13299999 27500
Chr06 13300000 13399999 29756
Chr06 13400000 13499999 26274
Chr06 13500000 13599999 27773
Chr06 13600000 13699999 26525
Chr06 13700000 13799999 25181
Chr06 13800000 13899999 27584
Chr06 13900000 13999999 24061
Chr06 14000000 14099999 25568
Chr06 14100000 14199999 29661
Chr06 14200000 14299999 30303
Chr06 14300000 14399999 24699
Chr06 14400000 14499999 26343
Chr06 14500000 14599999 22563
Chr06 14600000 14699999 22797
Chr06 14700000 14799999 23894
Chr06 14800000 14899999 24847
Chr06 14900000 14999999 20773
Chr06 15000000 15099999 18817
Chr06 15100000 15199999 19905
Chr06 15200000 15299999 21792
Chr06 15300000 15399999 20807
Chr06 15400000 15499999 23555
Chr06 15500000 15599999 15091
Chr06 15600000 15699999 25514
Chr06 15700000 15799999 23141
Chr06 15800000 15899999 25800
Chr06 15900000 15999999 23645
Chr06 16000000 16099999 25983
Chr06 16100000 16199999 29954
Chr06 16200000 16299999 26427
Chr06 16300000 16399999 24755
Chr06 16400000 16499999 25885
Chr06 16500000 16599999 29211
Chr06 16600000 16699999 31848
Chr06 16700000 16799999 26934
Chr06 16800000 16899999 25267
Chr06 16900000 16999999 25504
Chr06 17000000 17099999 21177
Chr06 17100000 17199999 23356
Chr06 17200000 17299999 19789
Chr06 17300000 17399999 22269
Chr06 17400000 17499999 21760
Chr06 17500000 17599999 17446
Chr06 17600000 17699999 23245
Chr06 17700000 17799999 24739
Chr06 17800000 17899999 20847
Chr06 17900000 17999999 12634
Chr06 18000000 18099999 17713
Chr06 18100000 18199999 12247
Chr06 18200000 18299999 29381
Chr06 18300000 18399999 25920
Chr06 18400000 18499999 28063
Chr06 18500000 18599999 26067
Chr06 18600000 18699999 26129
Chr06 18700000 18799999 26116
Chr06 18800000 18899999 23979
Chr06 18900000 18999999 29886
Chr06 19000000 19099999 21924
Chr06 19100000 19199999 26363
Chr06 19200000 19299999 20951
Chr06 19300000 19399999 20802
Chr06 19400000 19499999 19826
Chr06 19500000 19599999 15816
Chr06 19600000 19699999 19990
Chr06 19700000 19799999 28761
Chr06 19800000 19899999 27502
Chr06 19900000 19999999 28818
Chr06 20000000 20099999 26851
Chr06 20100000 20199999 26486
Chr06 20200000 20299999 23141
Chr06 20300000 20399999 26024
Chr06 20400000 20499999 26796
Chr06 20500000 20599999 27840
Chr06 20600000 20699999 20452
Chr06 20700000 20799999 21772
Chr06 20800000 20899999 21393
Chr06 20900000 20999999 23535
Chr06 21000000 21099999 24368
Chr06 21100000 21199999 18332
Chr06 21200000 21299999 27883
Chr06 21300000 21399999 29552
Chr06 21400000 21499999 27514
Chr06 21500000 21599999 26659
Chr06 21600000 21699999 27834
Chr06 21700000 21799999 26753
Chr06 21800000 21899999 21256
Chr06 21900000 21999999 25303
Chr06 22000000 22099999 24725
Chr06 22100000 22199999 18111
Chr06 22200000 22299999 26806
Chr06 22300000 22399999 23194
Chr06 22400000 22499999 24007
Chr06 22500000 22599999 21374
Chr06 22600000 22699999 26742
Chr06 22700000 22799999 27529
Chr06 22800000 22899999 26168
Chr06 22900000 22999999 19564
Chr06 23000000 23099999 24270
Chr06 23100000 23199999 24239
Chr06 23200000 23299999 29642
Chr06 23300000 23399999 29748
Chr06 23400000 23499999 28126
Chr06 23500000 23599999 21122
Chr06 23600000 23699999 21736
Chr06 23700000 23799999 18837
Chr06 23800000 23899999 22438
Chr06 23900000 23999999 23770
Chr06 24000000 24099999 23206
Chr06 24100000 24199999 24797
Chr06 24200000 24299999 20436
Chr06 24300000 24399999 24232
Chr06 24400000 24499999 27515
Chr06 24500000 24599999 23978
Chr06 24600000 24699999 25616
Chr06 24700000 24799999 25431
Chr06 24800000 24899999 27355
Chr06 24900000 24999999 26598
Chr06 25000000 25099999 27852
Chr06 25100000 25199999 30611
Chr06 25200000 25299999 27330
Chr06 25300000 25399999 30758
Chr06 25400000 25499999 29153
Chr06 25500000 25599999 22038
Chr06 25600000 25699999 26713
Chr06 25700000 25799999 26001
Chr06 25800000 25899999 22568
Chr06 25900000 25999999 27105
Chr06 26000000 26099999 26903
Chr06 26100000 26199999 26146
Chr06 26200000 26299999 24372
Chr06 26300000 26399999 24040
Chr06 26400000 26499999 21952
Chr06 26500000 26599999 22925
Chr06 26600000 26699999 23340
Chr06 26700000 26799999 24729
Chr06 26800000 26899999 26520
Chr06 26900000 26999999 25766
Chr06 27000000 27099999 27979
Chr06 27100000 27199999 23211
Chr06 27200000 27299999 28346
Chr06 27300000 27399999 24507
Chr06 27400000 27499999 28557
Chr06 27500000 27599999 22440
Chr06 27600000 27699999 22652
Chr06 27700000 27799999 23316
Chr06 27800000 27899999 23949
Chr06 27900000 27999999 15982
Chr06 28000000 28099999 17041
Chr06 28100000 28199999 14991
Chr06 28200000 28299999 16962
Chr06 28300000 28399999 18072
Chr06 28400000 28499999 22408
Chr06 28500000 28599999 17789
Chr06 28600000 28699999 22552
Chr06 28700000 28799999 26787
Chr06 28800000 28899999 27487
Chr06 28900000 28999999 18858
Chr06 29000000 29099999 18707
Chr06 29100000 29199999 19116
Chr06 29200000 29299999 18385
Chr06 29300000 29399999 23656
Chr06 29400000 29499999 23321
Chr06 29500000 29599999 20709
Chr06 29600000 29699999 23057
Chr06 29700000 29799999 26065
Chr06 29800000 29899999 23588
Chr06 29900000 29999999 23126
Chr06 30000000 30099999 21887
Chr06 30100000 30199999 16967
Chr06 30200000 30299999 17683
Chr06 30300000 30399999 23852
Chr06 30400000 30499999 26699
Chr06 30500000 30599999 24025
Chr06 30600000 30699999 20199
Chr06 30700000 30799999 21883
Chr06 30800000 30899999 19169
Chr06 30900000 30999999 20387
Chr06 31000000 31099999 26003
Chr06 31100000 31199999 27430
Chr06 31200000 31299999 25526
Chr06 31300000 31399999 26382
Chr06 31400000 31499999 28552
Chr06 31500000 31599999 27957
Chr06 31600000 31699999 25032
Chr06 31700000 31799999 20797
Chr06 31800000 31899999 26672
Chr06 31900000 31999999 21707
Chr06 32000000 32099999 24741
Chr06 32100000 32199999 23218
Chr06 32200000 32299999 26617
Chr06 32300000 32399999 20085
Chr06 32400000 32499999 22918
Chr06 32500000 32599999 21986
Chr06 32600000 32699999 25793
Chr06 32700000 32799999 24794
Chr06 32800000 32899999 22252
Chr06 32900000 32999999 23241
Chr06 33000000 33099999 18654
Chr06 33100000 33199999 21364
Chr06 33200000 33299999 21904
Chr06 33300000 33399999 16704
Chr06 33400000 33499999 18921
Chr06 33500000 33599999 12345
Chr07 0 99999 17811
Chr07 100000 199999 22480
Chr07 200000 299999 28685
Chr07 300000 399999 27840
Chr07 400000 499999 29070
Chr07 500000 599999 25267
Chr07 600000 699999 27007
Chr07 700000 799999 23477
Chr07 800000 899999 27406
Chr07 900000 999999 24518
Chr07 1000000 1099999 25251
Chr07 1100000 1199999 28224
Chr07 1200000 1299999 25411
Chr07 1300000 1399999 30302
Chr07 1400000 1499999 23345
Chr07 1500000 1599999 21091
Chr07 1600000 1699999 14065
Chr07 1700000 1799999 18540
Chr07 1800000 1899999 20597
Chr07 1900000 1999999 27576
Chr07 2000000 2099999 27170
Chr07 2100000 2199999 29374
Chr07 2200000 2299999 25187
Chr07 2300000 2399999 26409
Chr07 2400000 2499999 26989
Chr07 2500000 2599999 26059
Chr07 2600000 2699999 27477
Chr07 2700000 2799999 25504
Chr07 2800000 2899999 27331
Chr07 2900000 2999999 24803
Chr07 3000000 3099999 20337
Chr07 3100000 3199999 17879
Chr07 3200000 3299999 17825
Chr07 3300000 3399999 17921
